"date","message","Number of files","Number of lines","0 - Ruby","1 - YAML","2 - ERB","3 - SASS","4 - JavaScript"
"2013-07-01 18:40:25 +0100","Rake task to detect extra key substitutions in translation files  https://www.pivotaltracker.com/story/show/52652219","2533","127963","72738","18852","13211","10022","6863"
"2013-06-27 15:44:13 +0100","Controller test to ensure the param is set  And the html version is destroyed  NS: you always need to pass an ID even with a has_one when using nested attributes","2529","127436","72520","18670","13202","9904","6863"
"2013-06-26 03:42:34 -0700","Merge pull request #619 from alphagov/fix-database-order-dependent-test  Fix tests affected by database sort order","2529","127521","72554","18670","13212","9945","6863"
"2013-06-25 13:35:03 +0100","Renamed clean_uploads_path to clean_uploads_root","2531","127417","72501","18670","13202","9904","6863"
"2013-06-20 12:09:37 +0100","• remove govspeak styling • remove extra sub orgs page class • Edd edited organisation_helper.rb so the multiple orgs adopt their colours in the logos","2529","127410","72496","18670","13223","9881","6863"
"2013-06-21 14:42:06 -0700","Merge pull request #606 from alphagov/filter-lists-updates  changes to filter lists","2529","127382","72488","18670","13180","9899","6868"
"2013-06-20 10:34:04 +0100","giving ul class and assigning css to class and not ul","2535","127496","72640","18670","13160","9886","6863"
"2013-05-28 17:20:18 +0100","Ensure we're still good on 1.9.2 till the offiicial upgrade","2533","127388","72536","18671","13160","9881","6863"
"2013-05-22 17:13:15 +0100","Rails is passing blank strings into the related_ methods  this probably just needs rewriting","2535","127416","72565","18670","13160","9881","6863"
"2013-06-19 15:24:18 +0100","Fix page title test","2535","127493","72642","18670","13160","9881","6863"
"2013-06-12 17:05:53 +0100","Stage one reorganisation of controller tests  Consolidate some of the tests and get rid of those view tests that add little value.","2534","127559","72697","18670","13144","9870","6901"
"2013-06-13 14:43:51 +0100","Add include_plus_and_minus_in_html: true  To make it more obvious what happened","2534","128171","72752","18670","13366","10203","6901"
"2013-06-12 14:05:41 +0100","Fix document series search description","2534","128150","72730","18670","13366","10204","6901"
"2013-06-10 14:10:15 +0100","Fix tests where there are no historical published editions","2533","128130","72715","18670","13366","10204","6896"
"2013-06-06 14:46:21 +0100","Fix test","2532","128115","72735","18670","13343","10192","6896"
"2013-06-03 12:51:25 +0100","Counter cache for document series association  We have to tweak the PublicationesquePresenter test slightly to work with the slightly different association behaviour that counter caching causes","2531","128112","72733","18670","13342","10192","6896"
"2013-05-31 10:45:15 +0100","Adjust select for non-English editions  We shouldn't include English in select options. This has necessitated a tweak to the controller to remove the locale parameter if the submitted value is blank.","2522","127947","72569","18670","13344","10189","6896"
"2013-05-29 03:57:57 -0700","Merge pull request #577 from alphagov/new-document-nav-admin  Add new document button to navigation in admin","2508","127426","72230","18670","13252","10153","6842"
"2013-05-17 10:40:43 +0100","Simplfy update slug logic  The unless / or clause was confusing so I've simplified it with a guard clause. This uncovered a potential bug where the published? check would return true even when the documents edition had been unpublished because the published_edition association was returning a cached edition.","2509","127495","72364","18670","13248","10135","6799"
"2013-05-28 10:18:42 +0100","link_to_translated_object handles decorated objects  Our hand-rolled presenter classes do not perform as much magic as draper did, i.e. the class returned by a presenter is the presenter's class, not that of the decorated object. Therefor we need to ensure we are dealing with the object itself when deciding how to build its translation link.","2505","127325","72190","18670","13252","10135","6799"
"2013-05-23 14:50:17 +0000","Add inital auto complete for contacts  In the admin it should auto complete contacts markdown. It should do fuzzy selecting on the terms you provide to help you find the contact you are looking for so you don't have to remember the numbers.  I added a controller to help with suggestions. This should contain more types in the future but only contacts is supported at the moment. Also the javascript is written such that it will support other auto completing but only contacts is used at the moment.","2481","126262","71459","18447","12959","10122","6999"
"2013-05-21 16:01:15 +0100","Force database encoding to utf-8 in database.yml","2479","125937","71512","18450","12959","10096","6641"
"2013-05-20 13:38:33 +0100","Provide a whitehall based class for decorators  We do this so we can extract some of the behaviour around delegating methods to the decorated class.  Turns out we need to make sure that any AR classes we are delegating to have been fully realised before we ask for their instance_methods, otherwise our delegation falls through to the default method_missing, which might pick up on attributes, but equally might not.","2480","125935","71524","18447","12951","10096","6641"
"2013-05-16 17:06:41 +0100","copy change on 10 downing st history page  https://www.pivotaltracker.com/story/show/49983001","2477","125824","71405","18447","12959","10096","6641"
"2013-05-16 10:39:25 +0100","correcting spelling of managment to management  https://www.pivotaltracker.com/story/show/48578667","2470","125588","71221","18447","12912","10091","6641"
"2013-05-13 04:21:24 -0700","Merge pull request #548 from alphagov/filter-by-slug-on-admin-interface  Allow admins to also filter by a slug  https://www.pivotaltracker.com/story/show/49665061","2468","125494","71151","18447","12888","10091","6641"
"2013-05-03 12:18:13 +0100","Treat FOI contacts differently for org home page lists  Much like the main office for world orgs on their home page list of offices we allow FOI contacts to be added to the org contacts list, but we filter them out of the list of contacts.  We also don't present the yes / no choice on the form, or add/remove buttons on the list if it is an FOI contact.","2467","125130","71088","18202","12863","10060","6641"
"2013-05-07 20:35:56 +0100","set bundler_args: --without development","2459","124652","70712","18202","12768","10053","6641"
"2013-05-07 16:41:44 +0100","Fix cucumber tests and add in new test for topical event","2462","124786","70777","18198","12841","10053","6641"
"2013-05-02 17:54:00 +0100","Set started_at in move_orgs_to_new_feature_lists migration  Without this all the Features we create are invalid and can't be unfeatured or the list reordered.","2460","124615","70672","18198","12734","10094","6641"
"2013-05-01 17:26:08 +0100","Kill off junk DWP statistical publications  Data migration to kill of some junk publications, as requested by Robin.","2449","124461","70520","18198","12736","10090","6641"
"2013-04-26 12:16:12 +0100","Database migration: move org features to new code  Note that for organisations with more than one translation (currently just the Wales Office) we copy the existing feature set to both their new feature lists.","2450","124260","70353","18198","12702","10090","6641"
"2013-04-29 18:26:56 +0100","Move listing of offices from world org controller to world office  It's really where it belongs.","2445","123939","70052","18198","12682","10090","6641"
"2013-04-30 06:52:11 -0700","Merge pull request #515 from alphagov/html-versions-of-consultations  HTML versions of consultations  https://www.pivotaltracker.com/story/show/48888203","2435","123208","69408","18198","12595","10090","6641"
"2013-04-30 04:57:54 -0700","Merge pull request #521 from alphagov/fix_ww_api_start_index  Fix start_index in Worlwide API responses.  https://www.pivotaltracker.com/story/show/48397943","2433","123114","69340","18198","12579","10080","6641"
"2013-04-29 14:26:06 +0100","Fix spec for timecop date set","2420","122746","68764","18369","12532","10120","6685"
"2013-04-26 07:20:32 -0700","Merge pull request #507 from alphagov/destroy-rogue-speeches  Data migration to destroy the rogue speeches  https://www.pivotaltracker.com/story/show/48752089","2430","123390","69244","18369","12603","10198","6700"
